order_id,customer_segment,purchase_amount,payment_method,delivery_address_area,sales_note,customer_feedback,revenue_category,payment_type,state,segment_priority,sentiment,sentiment_score,note_category,note_confidence,identified_issues,delivery_area_masked,sales_note_cleaned,feedback_generalized
ORD-2024-103,Enterprise,167000,Bank Transfer,Concord NH,Ski manufacturer testing materials,Quality assurance integration maintains standards,High,Transfer,NH,1,POSITIVE,0.9992009997367859,product_feedback,0.5138254165649414,none,NH,Ski manufacturer testing materials,Quality assurance integration maintains standards
ORD-2024-104,SMB,7900,Credit Card,Trenton NJ,Pharmaceutical distributor tracking inventory,Expiration date monitoring prevents waste,Low,Card,NJ,2,NEGATIVE,0.7072580456733704,product_feedback,0.6080440282821655,none,NJ,Pharmaceutical distributor tracking inventory,Expiration date monitoring prevents waste
ORD-2024-105,Individual,1210,Credit Card,Harrisburg PA,Electrician managing service calls,GPS routing optimizes travel time,Low,Card,PA,3,POSITIVE,0.9795560240745544,technical_issue,0.49818480014801025,none,PA,Electrician managing service calls,GPS routing optimizes travel time
ORD-2024-106,Enterprise,234000,Wire Transfer,Columbus OH,Automotive parts supplier managing orders,Just-in-time delivery integration reduces inventory,High,Transfer,OH,1,NEGATIVE,0.9987493753433228,customer_relationship,0.4710541069507599,none,OH,Automotive parts supplier managing orders,Just-in-time delivery integration reduces inventory
ORD-2024-107,SMB,5800,Bank Transfer,Topeka KS,Agricultural extension office tracking research,Field trial data helps farmers,Low,Transfer,KS,2,POSITIVE,0.9861924052238464,product_feedback,0.6045123934745789,none,KS,Agricultural extension office tracking research,Field trial data helps farmers
ORD-2024-108,Individual,1380,PayPal,Frankfort KY,Bourbon distillery managing aging,Barrel tracking ensures proper aging,Low,Digital,KY,3,NEGATIVE,0.9887927174568176,product_feedback,0.5420969724655151,none,KY,Bourbon distillery managing aging,Barrel tracking ensures proper aging
ORD-2024-109,Enterprise,145000,Bank Transfer,Boise ID,Semiconductor manufacturer monitoring cleanroom,Environmental controls prevent contamination,High,Transfer,ID,1,POSITIVE,0.5931126475334167,product_feedback,0.5897397398948669,none,ID,Semiconductor manufacturer monitoring cleanroom,Environmental controls prevent contamination
ORD-2024-110,SMB,8400,Credit Card,Jackson MS,Catfish farm managing ponds,Water quality monitoring ensures fish health,Low,Card,MS,2,POSITIVE,0.9963744282722473,product_feedback,0.5132678747177124,none,MS,Catfish farm managing ponds,Water quality monitoring ensures fish health
ORD-2024-111,Individual,1090,Credit Card,Jefferson City MO,Winery managing vineyard operations,Harvest timing optimization improves quality,Low,Card,MO,3,POSITIVE,0.9989230036735535,product_feedback,0.5643312931060791,improve,MO,Winery managing vineyard operations,Harvest timing optimization improves quality
ORD-2024-112,Enterprise,198000,Wire Transfer,Springfield IL,Rail company managing freight,Track monitoring prevents derailments,High,Transfer,IL,1,NEGATIVE,0.8622840642929077,pricing_negotiation,0.26403114199638367,none,IL,Rail company managing freight,Track monitoring prevents derailments
ORD-2024-113,SMB,6700,Bank Transfer,Indianapolis IN,Race track managing events,Timing systems ensure accurate results,Low,Transfer,IN,2,POSITIVE,0.9997791647911072,product_feedback,0.40063318610191345,none,IN,Race track managing events,Timing systems ensure accurate results
ORD-2024-114,Individual,1530,PayPal,Lansing MI,Auto mechanic managing repairs,Parts inventory tracking reduces wait times,Low,Digital,MI,3,NEGATIVE,0.5245116353034973,technical_issue,0.5177369117736816,none,MI,Auto mechanic managing repairs,Parts inventory tracking reduces wait times
ORD-2024-115,Enterprise,156000,Bank Transfer,Saint Paul MN,Medical device manufacturer ensuring quality,FDA compliance tracking essential for approval,High,Transfer,MN,1,POSITIVE,0.839738667011261,product_feedback,0.5411655306816101,none,MN,Medical device manufacturer ensuring quality,FDA compliance tracking essential for approval
ORD-2024-116,SMB,7300,Credit Card,Bismarck ND,Wind turbine technician managing maintenance,Predictive analytics reduce downtime,Low,Card,ND,2,NEGATIVE,0.8898931741714478,technical_issue,0.7114943265914917,none,ND,Wind turbine technician managing maintenance,Predictive analytics reduce downtime
ORD-2024-117,Individual,1150,Credit Card,Carson City NV,Gold mining prospector tracking claims,Geological data helps locate deposits,Low,Card,NV,3,POSITIVE,0.9973680377006531,product_feedback,0.36373111605644226,none,NV,Gold mining prospector tracking claims,Geological data helps locate deposits
ORD-2024-118,Enterprise,189000,Wire Transfer,Olympia WA,Aerospace supplier managing contracts,Certification tracking ensures compliance,High,Transfer,WA,1,POSITIVE,0.9988186955451965,customer_relationship,0.4813695251941681,none,WA,Aerospace supplier managing contracts,Certification tracking ensures compliance
ORD-2024-119,SMB,8200,Bank Transfer,Salem OR,Hazmat disposal company tracking waste,Chain of custody documentation required,Low,Transfer,OR,2,POSITIVE,0.9892951846122742,technical_issue,0.2988493740558624,none,OR,Hazmat disposal company tracking waste,Chain of custody documentation required
ORD-2024-120,Individual,1410,PayPal,Richmond VA,Tobacco farmer managing crop rotation,Soil analysis helps optimize yields,Low,Digital,VA,3,POSITIVE,0.9993345141410828,product_feedback,0.6496185660362244,none,VA,Tobacco farmer managing crop rotation,Soil analysis helps optimize yields
ORD-2024-121,Enterprise,167000,Bank Transfer,Charleston WV,Coal mining company monitoring safety,Methane detection prevents explosions,High,Transfer,WV,1,NEGATIVE,0.9865145087242126,product_feedback,0.48108986020088196,none,WV,Coal mining company monitoring safety,Methane detection prevents explosions
ORD-2024-122,SMB,6000,Credit Card,Cheyenne WY,Cattle rancher managing grazing,Pasture rotation optimization improves grass,Low,Card,WY,2,POSITIVE,0.9971022009849548,product_feedback,0.43585875630378723,improve,WY,Cattle rancher managing grazing,Pasture rotation optimization improves grass
ORD-2024-123,Individual,1290,Credit Card,Juneau AK,Fishing charter managing bookings,Weather forecasting helps plan trips,Low,Card,AK,3,POSITIVE,0.9954639077186584,customer_relationship,0.6136674880981445,none,AK,Fishing charter managing bookings,Weather forecasting helps plan trips
ORD-2024-124,Enterprise,234000,Wire Transfer,Phoenix AZ,Solar panel manufacturer tracking efficiency,Performance monitoring validates warranties,High,Transfer,AZ,1,POSITIVE,0.9595699906349182,product_feedback,0.7567737102508545,none,AZ,Solar panel manufacturer tracking efficiency,Performance monitoring validates warranties
ORD-2024-125,SMB,7800,Bank Transfer,Little Rock AR,Rice farmer managing irrigation,Water usage optimization conserves resources,Low,Transfer,AR,2,POSITIVE,0.9720603823661804,technical_issue,0.4286336302757263,none,AR,Rice farmer managing irrigation,Water usage optimization conserves resources
ORD-2024-126,Individual,1180,PayPal,Sacramento CA,Almond processor tracking quality,Moisture content monitoring prevents spoilage,Low,Digital,CA,3,NEGATIVE,0.8755970001220703,product_feedback,0.6940163969993591,none,CA,Almond processor tracking quality,Moisture content monitoring prevents spoilage
ORD-2024-127,Enterprise,145000,Bank Transfer,Hartford CT,Insurance company managing claims,Fraud detection algorithms reduce losses,High,Transfer,CT,1,NEGATIVE,0.9932177662849426,customer_relationship,0.3179902136325836,none,CT,Insurance company managing claims,Fraud detection algorithms reduce losses
ORD-2024-128,SMB,8900,Credit Card,Dover DE,Chicken processing plant ensuring safety,Temperature monitoring prevents contamination,Low,Card,DE,2,POSITIVE,0.6701952219009399,product_feedback,0.5801675915718079,none,DE,Chicken processing plant ensuring safety,Temperature monitoring prevents contamination
ORD-2024-129,Individual,1350,Credit Card,Tallahassee FL,Citrus grower managing harvest,Ripeness tracking optimizes picking timing,Low,Card,FL,3,POSITIVE,0.9949018955230713,product_feedback,0.5303633809089661,none,FL,Citrus grower managing harvest,Ripeness tracking optimizes picking timing
ORD-2024-130,Enterprise,178000,Wire Transfer,Atlanta GA,Airline managing maintenance,Parts tracking ensures flight safety,High,Transfer,GA,1,POSITIVE,0.9990509152412415,technical_issue,0.7086674571037292,none,GA,Airline managing maintenance,Parts tracking ensures flight safety
ORD-2024-131,SMB,6400,Bank Transfer,Honolulu HI,Pineapple plantation managing exports,Container tracking ensures freshness,Low,Transfer,HI,2,POSITIVE,0.9997724890708923,product_feedback,0.5191259980201721,none,HI,Pineapple plantation managing exports,Container tracking ensures freshness
ORD-2024-132,Individual,1480,PayPal,Boise ID,Potato farmer managing storage,Temperature control prevents sprouting,Low,Digital,ID,3,NEGATIVE,0.9884699583053589,product_feedback,0.5457460284233093,none,ID,Potato farmer managing storage,Temperature control prevents sprouting
ORD-2024-133,Enterprise,189000,Bank Transfer,Springfield IL,Pharmaceutical company tracking distribution,Cold chain monitoring ensures efficacy,High,Transfer,IL,1,POSITIVE,0.9984586238861084,product_feedback,0.6974517703056335,none,IL,Pharmaceutical company tracking distribution,Cold chain monitoring ensures efficacy
ORD-2024-134,SMB,7100,Credit Card,Indianapolis IN,Grain elevator managing quality,Moisture testing ensures grade standards,Low,Card,IN,2,POSITIVE,0.9987383484840393,product_feedback,0.6041368842124939,none,IN,Grain elevator managing quality,Moisture testing ensures grade standards
ORD-2024-135,Individual,1120,Credit Card,Des Moines IA,Corn farmer managing yields,Satellite imagery helps optimize planting,Low,Card,IA,3,POSITIVE,0.9979482293128967,product_feedback,0.6520514488220215,none,IA,Corn farmer managing yields,Satellite imagery helps optimize planting
ORD-2024-136,Enterprise,156000,Wire Transfer,Topeka KS,Wheat processor tracking shipments,Protein content analysis ensures quality,High,Transfer,KS,1,POSITIVE,0.999652624130249,product_feedback,0.6273795962333679,none,KS,Wheat processor tracking shipments,Protein content analysis ensures quality
ORD-2024-137,SMB,8500,Bank Transfer,Frankfort KY,Bourbon warehouse managing inventory,Aging process tracking ensures quality,Low,Transfer,KY,2,POSITIVE,0.9563247561454773,product_feedback,0.48871326446533203,none,KY,Bourbon warehouse managing inventory,Aging process tracking ensures quality
ORD-2024-138,Individual,1390,PayPal,Baton Rouge LA,Sugarcane farmer managing harvest,Sugar content testing optimizes processing,Low,Digital,LA,3,POSITIVE,0.9614548683166504,product_feedback,0.5518885850906372,none,LA,Sugarcane farmer managing harvest,Sugar content testing optimizes processing
ORD-2024-139,Enterprise,167000,Bank Transfer,Augusta ME,Lobster processor managing exports,Freshness tracking ensures quality,High,Transfer,ME,1,POSITIVE,0.9998385906219482,product_feedback,0.3226530849933624,none,ME,Lobster processor managing exports,Freshness tracking ensures quality
ORD-2024-140,SMB,6800,Credit Card,Annapolis MD,Crab fishing operation managing boats,Weather routing ensures crew safety,Low,Card,MD,2,POSITIVE,0.9973651766777039,product_feedback,0.43769678473472595,none,MD,Crab fishing operation managing boats,Weather routing ensures crew safety
ORD-2024-141,Individual,1250,Credit Card,Boston MA,Cranberry grower managing bogs,Water level monitoring optimizes growing,Low,Card,MA,3,POSITIVE,0.9955400824546814,product_feedback,0.49091020226478577,none,MA,Cranberry grower managing bogs,Water level monitoring optimizes growing
ORD-2024-142,Enterprise,234000,Wire Transfer,Lansing MI,Automotive manufacturer tracking recalls,Quality control integration prevents defects,High,Transfer,MI,1,POSITIVE,0.9551940560340881,product_feedback,0.40537384152412415,none,MI,Automotive manufacturer tracking recalls,Quality control integration prevents defects
ORD-2024-143,SMB,7600,Bank Transfer,Saint Paul MN,Dairy farm managing milk production,Cow health monitoring improves yields,Low,Transfer,MN,2,POSITIVE,0.9984911680221558,product_feedback,0.6897221207618713,improve,MN,Dairy farm managing milk production,Cow health monitoring improves yields
ORD-2024-144,Individual,1170,PayPal,Jackson MS,Catfish processor managing quality,Water temperature tracking ensures health,Low,Digital,MS,3,POSITIVE,0.9991374015808105,product_feedback,0.4781220257282257,none,MS,Catfish processor managing quality,Water temperature tracking ensures health
ORD-2024-145,Enterprise,145000,Bank Transfer,Jefferson City MO,Aerospace company managing suppliers,Certification tracking ensures compliance,High,Transfer,MO,1,POSITIVE,0.9988186955451965,product_feedback,0.4552132785320282,none,MO,Aerospace company managing suppliers,Certification tracking ensures compliance
ORD-2024-146,SMB,8300,Credit Card,Helena MT,Copper mine managing extraction,Ore grade analysis optimizes processing,Low,Card,MT,2,POSITIVE,0.9945047497749329,product_feedback,0.41295990347862244,none,MT,Copper mine managing extraction,Ore grade analysis optimizes processing
ORD-2024-147,Individual,1430,Credit Card,Lincoln NE,Beef processor managing inventory,Temperature monitoring prevents spoilage,Low,Card,NE,3,NEGATIVE,0.9367560148239136,product_feedback,0.591671884059906,none,NE,Beef processor managing inventory,Temperature monitoring prevents spoilage
ORD-2024-148,Enterprise,189000,Wire Transfer,Carson City NV,Lithium mine managing production,Battery grade specifications ensure quality,High,Transfer,NV,1,POSITIVE,0.9991626739501953,product_feedback,0.5894164443016052,none,NV,Lithium mine managing production,Battery grade specifications ensure quality
ORD-2024-149,SMB,6600,Bank Transfer,Concord NH,Maple syrup producer tracking seasons,Sap flow monitoring optimizes collection,Low,Transfer,NH,2,POSITIVE,0.5265149474143982,product_feedback,0.7857544422149658,none,NH,Maple syrup producer tracking seasons,Sap flow monitoring optimizes collection
ORD-2024-150,Individual,1310,PayPal,Trenton NJ,Blueberry farm managing harvest,Ripeness detection optimizes picking,Low,Digital,NJ,3,POSITIVE,0.9961903095245361,product_feedback,0.5213718414306641,none,NJ,Blueberry farm managing harvest,Ripeness detection optimizes picking
ORD-2024-151,Enterprise,178000,Bank Transfer,Santa Fe NM,Semiconductor fab managing cleanroom,Particle monitoring prevents contamination,High,Transfer,NM,1,POSITIVE,0.8452479243278503,product_feedback,0.4273340702056885,none,NM,Semiconductor fab managing cleanroom,Particle monitoring prevents contamination
ORD-2024-152,SMB,7400,Credit Card,Albany NY,Wine producer managing fermentation,Temperature control ensures proper aging,Low,Card,NY,2,POSITIVE,0.7484538555145264,product_feedback,0.7449654936790466,none,NY,Wine producer managing fermentation,Temperature control ensures proper aging
ORD-2024-153,Individual,1090,Credit Card,Raleigh NC,Tobacco processor managing curing,Humidity control prevents mold,Low,Card,NC,3,POSITIVE,0.8364050984382629,product_feedback,0.5299826860427856,none,NC,Tobacco processor managing curing,Humidity control prevents mold
ORD-2024-154,Enterprise,156000,Wire Transfer,Bismarck ND,Oil refinery monitoring processes,Safety systems prevent accidents,High,Transfer,ND,1,POSITIVE,0.6010724306106567,product_feedback,0.5719306468963623,none,ND,Oil refinery monitoring processes,Safety systems prevent accidents
ORD-2024-155,SMB,8100,Bank Transfer,Columbus OH,Steel mill managing production,Quality control ensures strength standards,Low,Transfer,OH,2,POSITIVE,0.9997819066047668,product_feedback,0.7776871919631958,none,OH,Steel mill managing production,Quality control ensures strength standards
ORD-2024-156,Individual,1540,PayPal,Oklahoma City OK,Cattle rancher managing breeding,Genetic tracking improves herd quality,Low,Digital,OK,3,POSITIVE,0.9993164539337158,product_feedback,0.6350187063217163,improve,OK,Cattle rancher managing breeding,Genetic tracking improves herd quality
ORD-2024-157,Enterprise,167000,Bank Transfer,Salem OR,Timber company managing harvests,Sustainability tracking ensures replanting,High,Transfer,OR,1,POSITIVE,0.9983087778091431,product_feedback,0.33537790179252625,none,OR,Timber company managing harvests,Sustainability tracking ensures replanting
ORD-2024-158,SMB,6300,Credit Card,Harrisburg PA,Mushroom farm managing growing,Climate control optimizes production,Low,Card,PA,2,POSITIVE,0.9959190487861633,product_feedback,0.5028709769248962,none,PA,Mushroom farm managing growing,Climate control optimizes production
ORD-2024-159,Individual,1220,Credit Card,Providence RI,Seafood processor managing freshness,Temperature monitoring prevents spoilage,Low,Card,RI,3,NEGATIVE,0.9367560148239136,technical_issue,0.5477490425109863,none,RI,Seafood processor managing freshness,Temperature monitoring prevents spoilage
ORD-2024-160,Enterprise,234000,Wire Transfer,Pierre SD,Wind farm managing turbines,Performance monitoring maximizes output,High,Transfer,SD,1,POSITIVE,0.9945539236068726,product_feedback,0.4435045123100281,none,SD,Wind farm managing turbines,Performance monitoring maximizes output
ORD-2024-161,SMB,7700,Bank Transfer,Nashville TN,Whiskey distillery managing aging,Barrel rotation ensures consistent flavor,Low,Transfer,TN,2,POSITIVE,0.9998445510864258,product_feedback,0.500920295715332,none,TN,Whiskey distillery managing aging,Barrel rotation ensures consistent flavor
ORD-2024-162,Individual,1380,PayPal,Austin TX,Honey producer managing hives,Bee health monitoring prevents colony collapse,Low,Digital,TX,3,NEGATIVE,0.9466033577919006,product_feedback,0.6961934566497803,none,TX,Honey producer managing hives,Bee health monitoring prevents colony collapse
ORD-2024-163,Enterprise,145000,Bank Transfer,Salt Lake City UT,Copper smelter managing emissions,Environmental monitoring ensures compliance,High,Transfer,UT,1,POSITIVE,0.9980851411819458,product_feedback,0.43057048320770264,none,UT,Copper smelter managing emissions,Environmental monitoring ensures compliance
ORD-2024-164,SMB,8600,Credit Card,Montpelier VT,Cheese producer managing aging,Humidity control prevents spoilage,Low,Card,VT,2,POSITIVE,0.8745209574699402,product_feedback,0.634147584438324,none,VT,Cheese producer managing aging,Humidity control prevents spoilage
ORD-2024-165,Individual,1160,Credit Card,Richmond VA,Peanut processor managing quality,Aflatoxin testing prevents contamination,Low,Card,VA,3,POSITIVE,0.6517724990844727,product_feedback,0.5377318263053894,none,VA,Peanut processor managing quality,Aflatoxin testing prevents contamination
ORD-2024-166,Enterprise,189000,Wire Transfer,Olympia WA,Aluminum smelter managing energy,Power usage optimization reduces costs,High,Transfer,WA,1,NEGATIVE,0.7489862442016602,technical_issue,0.4736168384552002,none,WA,Aluminum smelter managing energy,Power usage optimization reduces costs
ORD-2024-167,SMB,6900,Bank Transfer,Charleston WV,Natural gas company managing pipelines,Pressure monitoring prevents leaks,Low,Transfer,WV,2,POSITIVE,0.91050124168396,product_feedback,0.49092942476272583,none,WV,Natural gas company managing pipelines,Pressure monitoring prevents leaks
ORD-2024-168,Individual,1470,PayPal,Madison WI,Dairy processor managing quality,Pasteurization monitoring ensures safety,Low,Digital,WI,3,POSITIVE,0.9773654937744141,product_feedback,0.5492100119590759,none,WI,Dairy processor managing quality,Pasteurization monitoring ensures safety
ORD-2024-169,Enterprise,178000,Bank Transfer,Cheyenne WY,Uranium mine managing safety,Radiation monitoring protects workers,High,Transfer,WY,1,POSITIVE,0.9304720163345337,technical_issue,0.4933958947658539,none,WY,Uranium mine managing safety,Radiation monitoring protects workers
ORD-2024-170,SMB,7200,Credit Card,Montgomery AL,Cotton gin managing processing,Fiber quality testing ensures grade,Low,Card,AL,2,POSITIVE,0.998836100101471,technical_issue,0.5138525366783142,none,AL,Cotton gin managing processing,Fiber quality testing ensures grade
ORD-2024-171,Individual,1130,Credit Card,Juneau AK,Salmon processor managing seasons,Run timing data optimizes processing,Low,Card,AK,3,POSITIVE,0.9407075643539429,product_feedback,0.5091051459312439,none,AK,Salmon processor managing seasons,Run timing data optimizes processing
ORD-2024-172,Enterprise,156000,Wire Transfer,Little Rock AR,Bauxite mine managing extraction,Ore quality analysis optimizes processing,High,Transfer,AR,1,POSITIVE,0.9957885146141052,product_feedback,0.45459967851638794,none,AR,Bauxite mine managing extraction,Ore quality analysis optimizes processing
ORD-2024-173,SMB,8800,Bank Transfer,Phoenix AZ,Citrus processor managing juice,Vitamin C content testing ensures nutrition,Low,Transfer,AZ,2,POSITIVE,0.9979279041290283,product_feedback,0.6216263175010681,none,AZ,Citrus processor managing juice,Vitamin C content testing ensures nutrition
ORD-2024-174,Individual,1350,PayPal,Sacramento CA,Almond hulling operation managing waste,Biomass tracking optimizes energy use,Low,Digital,CA,3,POSITIVE,0.9932643175125122,technical_issue,0.47721195220947266,none,CA,Almond hulling operation managing waste,Biomass tracking optimizes energy use
ORD-2024-175,Enterprise,167000,Bank Transfer,Denver CO,Aerospace parts manufacturer managing quality,Precision measurement ensures specifications,High,Transfer,CO,1,POSITIVE,0.9995013475418091,product_feedback,0.5041975975036621,none,CO,Aerospace parts manufacturer managing quality,Precision measurement ensures specifications
ORD-2024-176,SMB,6500,Credit Card,Hartford CT,Helicopter maintenance managing parts,Inventory tracking prevents groundings,Low,Card,CT,2,NEGATIVE,0.9914695620536804,technical_issue,0.7064610719680786,none,CT,Helicopter maintenance managing parts,Inventory tracking prevents groundings
ORD-2024-177,Individual,1280,Credit Card,Dover DE,Soybean processor managing oil,Extraction efficiency monitoring maximizes yield,Low,Card,DE,3,POSITIVE,0.9974629878997803,product_feedback,0.4517000615596771,none,DE,Soybean processor managing oil,Extraction efficiency monitoring maximizes yield
ORD-2024-178,Enterprise,234000,Wire Transfer,Tallahassee FL,Space launch company managing missions,Weather monitoring ensures launch safety,High,Transfer,FL,1,POSITIVE,0.9963654279708862,customer_relationship,0.39278554916381836,none,FL,Space launch company managing missions,Weather monitoring ensures launch safety
ORD-2024-179,SMB,7500,Bank Transfer,Atlanta GA,Peach processor managing seasonal,Ripeness detection optimizes processing,Low,Transfer,GA,2,POSITIVE,0.997481644153595,product_feedback,0.5835226774215698,none,GA,Peach processor managing seasonal,Ripeness detection optimizes processing
ORD-2024-180,Individual,1410,PayPal,Boise ID,Hop grower managing harvest,Alpha acid testing ensures brewing quality,Low,Digital,ID,3,POSITIVE,0.9989940524101257,product_feedback,0.39724060893058777,none,ID,Hop grower managing harvest,Alpha acid testing ensures brewing quality
ORD-2024-181,Enterprise,145000,Bank Transfer,Springfield IL,Corn processor managing ethanol,Fermentation monitoring optimizes production,High,Transfer,IL,1,POSITIVE,0.9805106520652771,product_feedback,0.6301389932632446,none,IL,Corn processor managing ethanol,Fermentation monitoring optimizes production
ORD-2024-182,SMB,8200,Credit Card,Indianapolis IN,Limestone quarry managing extraction,Aggregate quality testing ensures construction standards,Low,Card,IN,2,POSITIVE,0.9980358481407166,technical_issue,0.4823164641857147,none,IN,Limestone quarry managing extraction,Aggregate quality testing ensures construction standards
ORD-2024-183,Individual,1190,Credit Card,Des Moines IA,Pig farmer managing health,Vaccination tracking prevents disease,Low,Card,IA,3,NEGATIVE,0.7490018606185913,product_feedback,0.6689218878746033,none,IA,Pig farmer managing health,Vaccination tracking prevents disease
ORD-2024-184,Enterprise,189000,Wire Transfer,Topeka KS,Flour mill managing processing,Protein content analysis ensures baking quality,High,Transfer,KS,1,POSITIVE,0.9993184804916382,product_feedback,0.5970574021339417,none,KS,Flour mill managing processing,Protein content analysis ensures baking quality
ORD-2024-185,SMB,6700,Bank Transfer,Frankfort KY,Coal preparation plant managing quality,Ash content analysis ensures power plant specs,Low,Transfer,KY,2,POSITIVE,0.9766613841056824,technical_issue,0.47238972783088684,none,KY,Coal preparation plant managing quality,Ash content analysis ensures power plant specs
ORD-2024-186,Individual,1520,PayPal,Baton Rouge LA,Crawfish farm managing ponds,Water quality monitoring ensures survival,Low,Digital,LA,3,POSITIVE,0.998770534992218,product_feedback,0.4525461196899414,none,LA,Crawfish farm managing ponds,Water quality monitoring ensures survival
ORD-2024-187,Enterprise,178000,Bank Transfer,Augusta ME,Paper mill managing fiber,Consistency monitoring ensures paper quality,High,Transfer,ME,1,POSITIVE,0.9956942796707153,product_feedback,0.6204795241355896,none,ME,Paper mill managing fiber,Consistency monitoring ensures paper quality
ORD-2024-188,SMB,7300,Credit Card,Annapolis MD,Oyster farm managing harvest,Salinity monitoring optimizes growing,Low,Card,MD,2,POSITIVE,0.9779596328735352,product_feedback,0.36670875549316406,none,MD,Oyster farm managing harvest,Salinity monitoring optimizes growing
ORD-2024-189,Individual,1070,Credit Card,Boston MA,Scallop processor managing freshness,Shucking efficiency tracking maximizes yield,Low,Card,MA,3,POSITIVE,0.9945808053016663,technical_issue,0.6129107475280762,none,MA,Scallop processor managing freshness,Shucking efficiency tracking maximizes yield
ORD-2024-190,Enterprise,156000,Wire Transfer,Lansing MI,Tire manufacturer managing compounds,Durability testing ensures safety standards,High,Transfer,MI,1,POSITIVE,0.9966378211975098,product_feedback,0.48667922616004944,none,MI,Tire manufacturer managing compounds,Durability testing ensures safety standards
ORD-2024-191,SMB,8400,Bank Transfer,Saint Paul MN,Ethanol plant managing production,Distillation monitoring optimizes purity,Low,Transfer,MN,2,POSITIVE,0.9941353797912598,product_feedback,0.7385331988334656,none,MN,Ethanol plant managing production,Distillation monitoring optimizes purity
ORD-2024-192,Individual,1330,PayPal,Jackson MS,Aquaculture farm managing fish,Feed conversion tracking optimizes growth,Low,Digital,MS,3,POSITIVE,0.9974644184112549,product_feedback,0.5232681632041931,none,MS,Aquaculture farm managing fish,Feed conversion tracking optimizes growth
ORD-2024-193,Enterprise,167000,Bank Transfer,Jefferson City MO,Lead smelter managing emissions,Environmental monitoring ensures compliance,High,Transfer,MO,1,POSITIVE,0.9980851411819458,product_feedback,0.3908633887767792,none,MO,Lead smelter managing emissions,Environmental monitoring ensures compliance
ORD-2024-194,SMB,6800,Credit Card,Helena MT,Talc mine managing processing,Particle size analysis ensures cosmetic grade,Low,Card,MT,2,POSITIVE,0.9913781881332397,technical_issue,0.48760804533958435,none,MT,Talc mine managing processing,Particle size analysis ensures cosmetic grade
ORD-2024-195,Individual,1450,Credit Card,Lincoln NE,Sunflower processor managing oil,Extraction temperature monitoring optimizes quality,Low,Card,NE,3,POSITIVE,0.9957125186920166,product_feedback,0.5157938003540039,none,NE,Sunflower processor managing oil,Extraction temperature monitoring optimizes quality
ORD-2024-196,Enterprise,234000,Wire Transfer,Carson City NV,Geothermal plant managing energy,Steam pressure monitoring optimizes output,High,Transfer,NV,1,POSITIVE,0.9571636319160461,product_feedback,0.5137049555778503,none,NV,Geothermal plant managing energy,Steam pressure monitoring optimizes output
ORD-2024-197,SMB,7600,Bank Transfer,Concord NH,Granite quarry managing extraction,Compressive strength testing ensures construction grade,Low,Transfer,NH,2,POSITIVE,0.9893084168434143,technical_issue,0.4617520868778229,none,NH,Granite quarry managing extraction,Compressive strength testing ensures construction grade
ORD-2024-198,Individual,1240,PayPal,Trenton NJ,Herb processor managing drying,Moisture content monitoring prevents mold,Low,Digital,NJ,3,NEGATIVE,0.9446454048156738,technical_issue,0.5029816031455994,none,NJ,Herb processor managing drying,Moisture content monitoring prevents mold
ORD-2024-199,Enterprise,145000,Bank Transfer,Santa Fe NM,Rare earth mine managing separation,Purity analysis ensures electronics grade,High,Transfer,NM,1,POSITIVE,0.9980620741844177,technical_issue,0.6214628219604492,none,NM,Rare earth mine managing separation,Purity analysis ensures electronics grade
ORD-2024-200,SMB,8700,Credit Card,Albany NY,Cement plant managing production,Chemical composition monitoring ensures strength standards,Low,Card,NY,2,POSITIVE,0.9994146823883057,product_feedback,0.7337459921836853,none,NY,Cement plant managing production,Chemical composition monitoring ensures strength standards
